HDR,BID OFFER LEVEL DATA,20220319,27
BOD,2__BFLEX002,-1,20220319130000,0,20220319133000,0,-9999.00,-9000.00
BOD,2__BHAVE000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BHAVE000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BHPOW000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BHPOW000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BHYDE000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BHYDE000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BIMPO000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BIMPO000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BLOND000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BLOND000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BLOND001,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BLOND001,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BLOND002,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BLOND002,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BMANW000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BMANW000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BNATP000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BNATP000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BNORW000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BNORW000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BPGEN000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BPGEN000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BPOWQ001,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BPOWQ001,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BRWED000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BRWED000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BSEEB000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BSEEB000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BSMAR000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BSMAR000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BSMAR002,1,20220319130000,50,20220319133000,50,185.00,470.00
BOD,2__BSMAR002,-1,20220319130000,-50,20220319133000,-50,185.00,470.00
BOD,2__BSMAR003,1,20220319130000,50,20220319133000,50,185.00,470.00
BOD,2__BSMAR003,-1,20220319130000,-50,20220319133000,-50,185.00,470.00
BOD,2__BSOUT000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BSOUT000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BSPOW000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BSPOW000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BSWAE000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BSWAE000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BSWEB000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BSWEB000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BTGPL000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BTGPL000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BUKPR001,1,20220319130000,60,20220319133000,60,0.00,3999.95
BOD,2__BUKPR001,-1,20220319130000,-60,20220319133000,-60,0.00,3999.95
BOD,2__CBGAS000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CBGAS000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CBIZZ000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CBIZZ000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CEDFE000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CEDFE000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CEDIR000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CEDIR000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CEELC000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CEELC000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CEENG000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CEENG000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CEMEB000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CEMEB000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CENRD000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CENRD000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CHAVE000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CHAVE000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CHPOW000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CHPOW000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CHYDE000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CHYDE000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CIMPO000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CIMPO000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CLOND000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CLOND000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CNATP000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CNATP000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CNORW000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CNORW000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CPGEN000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CPGEN000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CRWED000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CRWED000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CSEEB000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CSEEB000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CSMAR000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CSMAR000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CSOUT000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CSOUT000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CSPOW000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CSPOW000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CSWAE000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CSWAE000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CSWEB000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CSWEB000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CTGPL000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__CTGPL000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DANGE001,1,20220319130000,0,20220319133000,0,8999.00,9999.00
BOD,2__DANGE001,-1,20220319130000,0,20220319133000,0,-9999.00,-8999.00
BOD,2__DBGAS000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DBGAS000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DBIZZ000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DBIZZ000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DEDFE000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DEDFE000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DEDIR000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DEDIR000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DEELC000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DEELC000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DEENG000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DEENG000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DEMEB000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DEMEB000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DENRD000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DENRD000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DHAVE000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DHAVE000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DHPOW000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DHPOW000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DHYDE000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DHYDE000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DIMPO000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DIMPO000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DLOND000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DLOND000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DLOND001,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DLOND001,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DMANW000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DMANW000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DNATP000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DNATP000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DNORW000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DNORW000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DPGEN000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DPGEN000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DRWED000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DRWED000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DSEEB000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DSEEB000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DSMAE001,1,20220319130000,50,20220319133000,50,100.00,221.00
BOD,2__DSMAE001,-1,20220319130000,-50,20220319133000,-50,100.00,221.00
BOD,2__DSMAR000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DSMAR000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DSOUT000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DSOUT000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DSPOW000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DSPOW000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DSTAT001,1,20220319130000,20,20220319133000,20,253.50,395.00
BOD,2__DSTAT001,-1,20220319130000,-20,20220319133000,-20,213.50,263.50
BOD,2__DSTAT002,1,20220319130000,14,20220319133000,14,273.70,395.00
BOD,2__DSTAT002,-1,20220319130000,-14,20220319133000,-14,233.70,283.70
BOD,2__DSTAT003,1,20220319130000,20,20220319133000,20,241.00,395.00
BOD,2__DSTAT003,-1,20220319130000,-20,20220319133000,-20,211.00,251.00
BOD,2__DSTAT004,1,20220319130000,16,20220319133000,16,251.40,395.00
BOD,2__DSTAT004,-1,20220319130000,-16,20220319133000,-16,221.40,261.40
BOD,2__DSWAE000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DSWAE000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DSWEB000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DSWEB000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DTGPL000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DTGPL000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DUKPR001,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__DUKPR001,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__EANGE001,1,20220319130000,50,20220319133000,50,-9999.00,9999.00
BOD,2__EANGE001,-1,20220319130000,-50,20220319133000,-50,-9999.00,9999.00
BOD,2__EBGAS000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__EBGAS000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__EBIZZ000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__EBIZZ000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__EEDFE000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__EEDFE000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__EEDIR000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__EEDIR000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__EEELC000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__EEELC000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__EEENG000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__EEENG000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__EEMEB000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__EEMEB000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__EENRD000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__EENRD000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__EFLEX001,1,20220319130000,0,20220319133000,0,9000.00,9999.00
