Settlement Date,Settlement Period,System Sell Price(£/MWh),System Buy Price(£/MWh),Net Imbalance Volume(MWh)
21/04/2019,28,21.75,21.75,-447.7404
21/04/2019,29,20,20,-666.4688
21/04/2019,30,20,20,-770.5834
21/04/2019,31,15,15,-932.4418
21/04/2019,32,15,15,-870.5862
21/04/2019,33,20,20,-675.9273
21/04/2019,34,23.38,23.38,-440.395
21/04/2019,35,20,20,-622.6542
21/04/2019,36,21,21,-581.7199
21/04/2019,37,21,21,-610.1026
21/04/2019,38,21,21,-476.2551
21/04/2019,39,27.6,27.6,-250.4971
21/04/2019,40,28.1,28.1,-125.4195
21/04/2019,41,36.8,36.8,109.2278
21/04/2019,42,64.5,64.5,176.5867
21/04/2019,43,64.93,64.93,216.9389
21/04/2019,44,28.6,28.6,-45.0181
21/04/2019,45,27.6,27.6,-193.6517
21/04/2019,46,23.38,23.38,-526.7978
21/04/2019,47,29.5,29.5,-99.2255
21/04/2019,48,53,53,31.4793
22/04/2019,1,23.38,23.38,-241.6458
22/04/2019,2,23.38,23.38,-326.8155
22/04/2019,3,23.38,23.38,-299.443
22/04/2019,4,23.38,23.38,-360.0708
22/04/2019,5,23.38,23.38,-265.9741
22/04/2019,6,23.38,23.38,-265.261
22/04/2019,7,35.4,35.4,-15.9463
22/04/2019,8,40,40,7.5237
22/04/2019,9,52.5,52.5,124.4584
22/04/2019,10,52.5,52.5,44.1122
22/04/2019,11,52.5,52.5,142.7464
22/04/2019,12,35.4,35.4,-22.1952
22/04/2019,13,52.5,52.5,74.826
22/04/2019,14,53.5,53.5,51.0512
22/04/2019,15,23.38,23.38,-157.0587
22/04/2019,16,26.1,26.1,-30.5287
22/04/2019,17,35.21,35.21,14.1778
22/04/2019,18,36.8,36.8,70.2087
22/04/2019,19,55.5,55.5,143.79
22/04/2019,20,24.1,24.1,-109.6061
22/04/2019,21,24.15,24.15,-76.9188
22/04/2019,22,21,21,-496.0342
22/04/2019,23,22.1,22.1,-341.2058
22/04/2019,24,23.38,23.38,-213.2648
22/04/2019,25,24.1,24.1,-117.696
22/04/2019,26,25,25,-50.3139
22/04/2019,27,23.38,23.38,-101.4455
22/04/2019,28,22.1,22.1,-277.4982
22/04/2019,29,23.38,23.38,-118.7575
22/04/2019,30,23.38,23.38,-80.6321
22/04/2019,31,23.38,23.38,-131.9319
22/04/2019,32,26.1,26.1,-43.5862
22/04/2019,33,26.1,26.1,-70.854
22/04/2019,34,50,50,294.5705
22/04/2019,35,50,50,131.5383
22/04/2019,36,62.5,62.5,262.0207
22/04/2019,37,39.8,39.8,48.2224
22/04/2019,38,33.85,33.85,-34.8293
22/04/2019,39,27.15,27.15,-88.1501
22/04/2019,40,65,65,69.6787
22/04/2019,41,70,70,237.1677
22/04/2019,42,65,65,155.1864
22/04/2019,43,38.5,38.5,-10.9067
22/04/2019,44,26.1,26.1,-128.9662
22/04/2019,45,23.38,23.38,-197.647
22/04/2019,46,23.38,23.38,-299.7715
22/04/2019,47,51.9,51.9,24.4401
22/04/2019,48,51.9,51.9,75.6125
23/04/2019,1,51.9,51.9,81.7806
23/04/2019,2,22.15,22.15,-68.9099
23/04/2019,3,21,21,-78.4816
23/04/2019,4,21,21,-86.0072
23/04/2019,5,21,21,-112.5054
23/04/2019,6,21,21,-248.2166
23/04/2019,7,20,20,-466.9149
23/04/2019,8,20,20,-439.4233
23/04/2019,9,20,20,-436.3224
23/04/2019,10,17.088,17.088,-362.5826
23/04/2019,11,21.85,21.85,-222.3987
23/04/2019,12,21.85,21.85,-218.6181
23/04/2019,13,31.32,31.32,-282.6789
23/04/2019,14,30,30,-394.222
23/04/2019,15,21,21,-381.8009
23/04/2019,16,63,63,43.7254
23/04/2019,17,74,74,279.0141
23/04/2019,18,63,63,300.535
23/04/2019,19,100,100,541.8771
23/04/2019,20,58.9,58.9,298.0529
23/04/2019,21,57,57,322.2787
23/04/2019,22,55,55,363.9598
23/04/2019,23,50,50,157.3717
23/04/2019,24,26.15,26.15,-118.9099
23/04/2019,25,48,48,6.5558
23/04/2019,26,26.15,26.15,-100.2698
23/04/2019,27,48.9,48.9,369.4361
23/04/2019,28,48.9,48.9,427.201
23/04/2019,29,48,48,497.5073
23/04/2019,30,47.45,47.45,569.4991
23/04/2019,31,47.25,47.25,507.6429
23/04/2019,32,57.99,57.99,629.6227
23/04/2019,33,57,57,473.9445
23/04/2019,34,60,60,521.9798
23/04/2019,35,57,57,173.7653
23/04/2019,36,57,57,217.9524
23/04/2019,37,57,57,210.6765
23/04/2019,38,57,57,203.8144
23/04/2019,39,36.8,36.8,133.0426
23/04/2019,40,57,57,94.3092
23/04/2019,41,22,22,-57.3957
23/04/2019,42,21,21,-127.3202
23/04/2019,43,21,21,-76.4845
23/04/2019,44,21,21,-458.9927
23/04/2019,45,21,21,-556.8068
23/04/2019,46,21,21,-389.7644
23/04/2019,47,22.49,22.49,-56.3992
23/04/2019,48,51,51,152.127
24/04/2019,1,51.5,51.5,331.9418
24/04/2019,2,51.75,51.75,399.201
24/04/2019,3,51.75,51.75,451.9639
24/04/2019,4,51.75,51.75,333.3024
24/04/2019,5,48.5,48.5,148.0029
24/04/2019,6,21.15,21.15,-183.8294
24/04/2019,7,20.01012,20.01012,-300.7444
24/04/2019,8,18.72,18.72,-308.6737
24/04/2019,9,22.31,22.31,-100.4674
24/04/2019,10,48.5,48.5,122.754
24/04/2019,11,52.1,52.1,306.3121
24/04/2019,12,52.1,52.1,281.063
24/04/2019,13,53,53,174.9721
24/04/2019,14,36.46,36.46,-72.9711
24/04/2019,15,21,21,-98.7883
24/04/2019,16,57,57,102.4956
24/04/2019,17,57,57,129.7761
24/04/2019,18,57,57,283.3744
24/04/2019,19,59.95,59.95,391.5937
24/04/2019,20,57,57,245.2062
24/04/2019,21,57,57,127.5547
24/04/2019,22,57,57,175.9383
24/04/2019,23,50,50,198.2355
24/04/2019,24,50,50,333.2955
24/04/2019,25,54,54,320.7581
24/04/2019,26,54,54,270.4034
24/04/2019,27,27.8,27.8,-145.349
24/04/2019,28,26,26,-407.2007
24/04/2019,29,27.8,27.8,-191.4568
24/04/2019,30,27.8,27.8,-586.6742
24/04/2019,31,25.42462,25.42462,-317.5323
24/04/2019,32,27.8,27.8,-249.3743
24/04/2019,33,54,54,55.3861
24/04/2019,34,54,54,162.6977
24/04/2019,35,58,58,54.5141
24/04/2019,36,58,58,14.259
24/04/2019,37,58,58,91.7601
24/04/2019,38,61,61,295.1931
24/04/2019,39,58,58,101.4572
24/04/2019,40,65.5,65.5,388.836
24/04/2019,41,61,61,335.1163
24/04/2019,42,62,62,646.5113
24/04/2019,43,66.93,66.93,679.98
24/04/2019,44,62,62,534.5226
24/04/2019,45,28.1,28.1,-172.0312
24/04/2019,46,28.04,28.04,-414.8419
24/04/2019,47,52.65,52.65,160.2471
24/04/2019,48,53.92,53.92,456.0739
25/04/2019,1,52.65,52.65,524.1232
25/04/2019,2,52.65,52.65,161.0957
25/04/2019,3,52.65,52.65,274.6011
25/04/2019,4,54.1,54.1,217.2417
25/04/2019,5,54,54,125
25/04/2019,6,56.15,56.15,105.5747
25/04/2019,7,54.5,54.5,3.7104
25/04/2019,8,50,50,10.2424
25/04/2019,9,28.15,28.15,-23.9335
25/04/2019,10,26.1,26.1,-98.325
25/04/2019,11,26.11,26.11,-76.9886
25/04/2019,12,26.11,26.11,-65.6492
25/04/2019,13,28.04,28.04,-24.5872
25/04/2019,14,57.2,57.2,72.7098
25/04/2019,15,52.2,52.2,32.9413
25/04/2019,16,57.2,57.2,7.2341
25/04/2019,17,29,29,-109.2906
25/04/2019,18,28.12,28.12,-204.9549
25/04/2019,19,28.12,28.12,-241.2707
25/04/2019,20,28.15,28.15,-344.0337
25/04/2019,21,28.12,28.12,-490.2463
25/04/2019,22,28.11,28.11,-393.0977
25/04/2019,23,28.5,28.5,-201.0833
25/04/2019,24,54,54,27.999
25/04/2019,25,55,55,393.8928
25/04/2019,26,54,54,274.0525
25/04/2019,27,28.9,28.9,-47.6153
25/04/2019,28,28.1,28.1,-576.0856
25/04/2019,29,28.15,28.15,-519.5401
25/04/2019,30,28.04,28.04,-915.5022
25/04/2019,31,28.1,28.1,-914.7867
25/04/2019,32,28.11,28.11,-438.5503
25/04/2019,33,28.1,28.1,-596.0544
25/04/2019,34,28.5,28.5,-293.614
25/04/2019,35,29.3,29.3,-9.2101
25/04/2019,36,60,60,17.3583
25/04/2019,37,28.65,28.65,-156.2585
25/04/2019,38,28.65,28.65,-156.6575
25/04/2019,39,29.1,29.1,-48.4496
25/04/2019,40,60,60,51.3611
25/04/2019,41,28.21,28.21,-109.5984
25/04/2019,42,55,55,131.9422
25/04/2019,43,83.5,83.5,450.518
25/04/2019,44,50,50,69.2415
25/04/2019,45,28.75,28.75,-164.2415
25/04/2019,46,26.27,26.27,-470.0608
25/04/2019,47,28.21,28.21,-294.7029
25/04/2019,48,28.2,28.2,-350.8153
26/04/2019,1,28.04,28.04,-428.341
26/04/2019,2,25.12,25.12,-563.6084
26/04/2019,3,25.12,25.12,-595.7164
26/04/2019,4,25.1,25.1,-538.0421
26/04/2019,5,25.12,25.12,-361.9354
26/04/2019,6,21,21,-444.158
26/04/2019,7,28.04,28.04,-76.9854
26/04/2019,8,25.65722,25.65722,-118.2941
26/04/2019,9,28.04,28.04,-163.6322
26/04/2019,10,28.22,28.22,-22.2066
26/04/2019,11,44.19,44.19,3.6769
26/04/2019,12,17.5,17.5,-627.8414
26/04/2019,13,25.12,25.12,-577.0905
26/04/2019,14,28.04,28.04,-405.7771
26/04/2019,15,21.5,21.5,-1061.3844
26/04/2019,16,25,25,-686.1015
26/04/2019,17,24.1,24.1,-418.1628
26/04/2019,18,25,25,-601.4802
26/04/2019,19,18,18,-456.5136
26/04/2019,20,18,18,-731.8226
26/04/2019,21,25,25,-1083.4719
26/04/2019,22,21,21,-588.274
26/04/2019,23,33.33,33.33,-378.3861
26/04/2019,24,17.42,17.42,-338.027
26/04/2019,25,.15,.15,-365.4811
26/04/2019,26,34.64,34.64,-217.5825
26/04/2019,27,33.32,33.32,-292.0518
26/04/2019,28,26.61,26.61,-409.4549
26/04/2019,29,0,0,-379.3189
26/04/2019,30,28.1,28.1,-516.3059
26/04/2019,31,25,25,-498.9605
26/04/2019,32,26.54284,26.54284,-583.2753
26/04/2019,33,25,25,-761.8738
26/04/2019,34,25,25,-699.9883
26/04/2019,35,28.1,28.1,-673.3777
26/04/2019,36,28.12,28.12,-419.8151
26/04/2019,37,28.12,28.12,-363.1504
26/04/2019,38,26.11,26.11,-363.6609
26/04/2019,39,26.11,26.11,-442.0024
26/04/2019,40,26.11,26.11,-528.9145
26/04/2019,41,26.11,26.11,-807.3617
26/04/2019,42,17.5,17.5,-584.6457
26/04/2019,43,25,25,-534.2642
26/04/2019,44,28.12,28.12,-227.5791
26/04/2019,45,30.9,30.9,-25.1464
26/04/2019,46,26.65,26.65,-258.7659
26/04/2019,47,25.48,25.48,-322.9445
26/04/2019,48,20,20,-602.6791
27/04/2019,1,10,10,-728.8026
27/04/2019,2,-61,-61,-1180.8407
27/04/2019,3,-4.5,-4.5,-945.1867
27/04/2019,4,-6,-6,-806.0903
27/04/2019,5,19.01,19.01,-578.0901
27/04/2019,6,20.58,20.58,-424.7364
27/04/2019,7,14.2,14.2,-419.1964
27/04/2019,8,14.33,14.33,-350.5767
27/04/2019,9,16.11,16.11,-228.6747
27/04/2019,10,52,52,365.734
27/04/2019,11,51.95,51.95,269.5824
27/04/2019,12,22.37,22.37,-70.8261
27/04/2019,13,51,51,149.2732
27/04/2019,14,27.51,27.51,-26.5941
27/04/2019,15,26.65,26.65,-418.267
27/04/2019,16,28.1,28.1,-217.0368
27/04/2019,17,52,52,102.4731
27/04/2019,18,55.5,55.5,97.936
27/04/2019,19,55.5,55.5,89.9798
27/04/2019,20,55.5,55.5,237.6201
27/04/2019,21,56.75,56.75,357.0597
27/04/2019,22,37.8,37.8,63.4606
27/04/2019,23,26.7,26.7,-75.8835
27/04/2019,24,26.7,26.7,-94.6528
27/04/2019,25,26.7,26.7,-268.3209
27/04/2019,26,51.9,51.9,10.9666
27/04/2019,27,54,54,412.0332
27/04/2019,28,51.75,51.75,337.9401
27/04/2019,29,51.75,51.75,289.6484
27/04/2019,30,36.08,36.08,-75.9609
27/04/2019,31,37.91,37.91,-263.7176
27/04/2019,32,26.65,26.65,-209.865
27/04/2019,33,51,51,33.5446
27/04/2019,34,53.9,53.9,137.7529
27/04/2019,35,51.67,51.67,316.4549
27/04/2019,36,64.99,64.99,392.3171
27/04/2019,37,45,45,443.7298
27/04/2019,38,67,67,520.4852
27/04/2019,39,53.72,53.72,190.3511
27/04/2019,40,62,62,58.1321
27/04/2019,41,62,62,230.7472
27/04/2019,42,51.01,51.01,308.0409
27/04/2019,43,52.19,52.19,489.7074
27/04/2019,44,50.29,50.29,214.2857
27/04/2019,45,54.15,54.15,96.6474
27/04/2019,46,54,54,116.1613
27/04/2019,47,55.5,55.5,608.7522
27/04/2019,48,55.5,55.5,708.5859
28/04/2019,1,54,54,560.9091
28/04/2019,2,54,54,379.9521
28/04/2019,3,53,53,207.3363
28/04/2019,4,54,54,295.2693
28/04/2019,5,54,54,278.6332
28/04/2019,6,54,54,215.5492
28/04/2019,7,54,54,286.2861
28/04/2019,8,53.76365,53.76365,296.0116
28/04/2019,9,53,53,230.8761
28/04/2019,10,53,53,211.7068
28/04/2019,11,53,53,289.2124
28/04/2019,12,53,53,130.4418
28/04/2019,13,52.5,52.5,57.023
28/04/2019,14,26.2,26.2,-160.6283
28/04/2019,15,26.2,26.2,-245.216
28/04/2019,16,26.65,26.65,-201.5718
28/04/2019,17,26.65,26.65,-240.2292
28/04/2019,18,50,50,54.6896
28/04/2019,19,50,50,185.1528
28/04/2019,20,55,55,417.0744
28/04/2019,21,78,78,584.6023
28/04/2019,22,87.45,87.45,563.3205
28/04/2019,23,83.5,83.5,641.1535
28/04/2019,24,77,77,416.5095
28/04/2019,25,56,56,258.4355
28/04/2019,26,56,56,240.505
28/04/2019,27,56,56,108.3706
28/04/2019,28,56,56,21.6667
28/04/2019,29,27.8,27.8,-128.0298
28/04/2019,30,26.72,26.72,-56.6426
28/04/2019,31,52.02,52.02,77.5382
28/04/2019,32,52,52,1.0652
28/04/2019,33,29,29,-62.7407
28/04/2019,34,74,74,33.3081
28/04/2019,35,28.56,28.56,-195.4871
28/04/2019,36,34.22,34.22,64.616
28/04/2019,37,30.95,30.95,3.5067
28/04/2019,38,39,39,298.9767
28/04/2019,39,50.2544,50.2544,403.3457
28/04/2019,40,46.44244,46.44244,345.6945
28/04/2019,41,39.8,39.8,308.9136
28/04/2019,42,87.25,87.25,394.0198
28/04/2019,43,89,89,319.8537
28/04/2019,44,29.20712,29.20712,-99.8206
28/04/2019,45,57,57,71.5909
28/04/2019,46,29.15,29.15,-33.2607
28/04/2019,47,28.75,28.75,-286.6402
28/04/2019,48,50,50,23.3443
29/04/2019,1,29,29,-56.4818
29/04/2019,2,29.59013,29.59013,-6.9215
29/04/2019,3,50,50,209.1202
29/04/2019,4,50,50,169.5211
29/04/2019,5,29.18,29.18,-62.3442
29/04/2019,6,29.1,29.1,-171.1887
29/04/2019,7,29,29,-461.6526
29/04/2019,8,29,29,-444.9493
29/04/2019,9,29,29,-378.9113
29/04/2019,10,29,29,-325.9908
29/04/2019,11,29.2,29.2,-51.2975
29/04/2019,12,29.19,29.19,-179.8944
29/04/2019,13,29.19,29.19,-53.6464
29/04/2019,14,45,45,7.071
29/04/2019,15,30,30,-97.2368
29/04/2019,16,61.85,61.85,108.8862
29/04/2019,17,61.85,61.85,31.9074
29/04/2019,18,30,30,-28.2414
29/04/2019,19,61.85,61.85,182.229
29/04/2019,20,61.85,61.85,27.2513
29/04/2019,21,30,30,-125.409
29/04/2019,22,30,30,-143.6689
29/04/2019,23,30,30,-254.9776
29/04/2019,24,30,30,-130.8833
29/04/2019,25,30.014,30.014,-116.4724
29/04/2019,26,56,56,126.76
29/04/2019,27,54,54,112.6052
29/04/2019,28,30.08,30.08,-212.618
29/04/2019,29,30.1,30.1,-15.4568
29/04/2019,30,30,30,-252.6124
29/04/2019,31,30,30,-450.6904
29/04/2019,32,29.05,29.05,-425.8804
29/04/2019,33,28.55,28.55,-437.3851
29/04/2019,34,29.06,29.06,-440.0109
29/04/2019,35,30,30,-416.1181
29/04/2019,36,30.11,30.11,-94.2582
29/04/2019,37,51.58,51.58,42.2274
29/04/2019,38,51.58,51.58,28.7438
29/04/2019,39,30.2,30.2,-10.2265
29/04/2019,40,30.2,30.2,-69.8162
29/04/2019,41,64.06956,64.06956,7.0226
29/04/2019,42,65,65,38.7287
29/04/2019,43,30.22,30.22,-35.3165
29/04/2019,44,30.2,30.2,-167.1633
29/04/2019,45,30.22,30.22,-22.6298
29/04/2019,46,30.21,30.21,-88.2994
29/04/2019,47,50,50,132.5672
29/04/2019,48,55.25,55.25,172.1281
30/04/2019,1,32.67,32.67,-44.3417
30/04/2019,2,53.98,53.98,15.4278
30/04/2019,3,30.21,30.21,-225.1679
30/04/2019,4,30.29,30.29,-180.4694
30/04/2019,5,30.4,30.4,-162.7152
30/04/2019,6,30.25,30.25,-250.0864
30/04/2019,7,30.25,30.25,-128.2501
30/04/2019,8,48.08,48.08,65.2084
30/04/2019,9,48.08,48.08,197.8461
30/04/2019,10,48.08,48.08,218.1605
30/04/2019,11,51.8,51.8,327.829
30/04/2019,12,46.48,46.48,174.4525
30/04/2019,13,51.78,51.78,241.1278
30/04/2019,14,51.68,51.68,186.7368
30/04/2019,15,59.8,59.8,108.8238
30/04/2019,16,84,84,444.3388
30/04/2019,17,35.21,35.21,66.62
30/04/2019,18,36.8,36.8,115.4669
30/04/2019,19,68,68,133.2909
30/04/2019,20,68,68,66.2321
30/04/2019,21,30.5,30.5,-140.9334
30/04/2019,22,30.51,30.51,-193.891
30/04/2019,23,30.55,30.55,-14.1667
30/04/2019,24,52,52,144.0009
30/04/2019,25,53.5,53.5,162.4469
30/04/2019,26,52,52,.7259
30/04/2019,27,30.6,30.6,-208.9645
30/04/2019,28,30.6,30.6,-206.3791
30/04/2019,29,30.6,30.6,-124.6025
30/04/2019,30,30.62,30.62,-63.3505
30/04/2019,31,30.6,30.6,-154.515
30/04/2019,32,30.62,30.62,-55.5461
30/04/2019,33,30.61,30.61,-391.9307
30/04/2019,34,30.62,30.62,-184.7864
30/04/2019,35,30.7,30.7,-28.6037
30/04/2019,36,73.5,73.5,125.0773
30/04/2019,37,36,36,-6.3416
30/04/2019,38,73.5,73.5,178.6512
30/04/2019,39,73.5,73.5,110.0569
30/04/2019,40,73.5,73.5,74.642
30/04/2019,41,39,39,.5521
30/04/2019,42,81,81,208.3957
30/04/2019,43,81,81,205.395
30/04/2019,44,30.8,30.8,-99.3992
30/04/2019,45,30.8,30.8,-127.9849
30/04/2019,46,30.7,30.7,-378.7865
30/04/2019,47,30.7,30.7,-274.3392
30/04/2019,48,30.7,30.7,-142.7145
01/05/2019,1,28.8,28.8,-153.4291
01/05/2019,2,30.7,30.7,-211.4336
01/05/2019,3,29.36,29.36,-246.8791
01/05/2019,4,29.58451,29.58451,-114.3458
01/05/2019,5,30.8,30.8,-176.0554
01/05/2019,6,30.8,30.8,-277.0667
01/05/2019,7,20,20,-198.4584
01/05/2019,8,30.7,30.7,-246.0619
01/05/2019,9,30.7,30.7,-142.1476
01/05/2019,10,30.7,30.7,-156.3589
01/05/2019,11,30.9,30.9,-117.5613
01/05/2019,12,30.1,30.1,-373.5818
01/05/2019,13,30.2,30.2,-526.234
01/05/2019,14,30.35,30.35,-239.858
01/05/2019,15,8.5,8.5,-281.9888
01/05/2019,16,30.91,30.91,-285.3524
01/05/2019,17,31,31,-141.7356
01/05/2019,18,31,31,-363.3069
01/05/2019,19,31.1,31.1,-386.9902
01/05/2019,20,31,31,-517.057
01/05/2019,21,31.2,31.2,-409.9501
01/05/2019,22,31.2,31.2,-400.2794
01/05/2019,23,31.27,31.27,-317.1333
01/05/2019,24,31.3,31.3,-303.5041
01/05/2019,25,31.3,31.3,-94.2125
01/05/2019,26,31.3,31.3,-116.5855
01/05/2019,27,31.32,31.32,-36.9331
01/05/2019,28,31.3,31.3,-126.2465
01/05/2019,29,31.3,31.3,-123.7243
01/05/2019,30,36.2,36.2,-10.2457
01/05/2019,31,31.37,31.37,-85.6479
01/05/2019,32,53.25,53.25,283.4533
01/05/2019,33,64.93,64.93,343.326
01/05/2019,34,84,84,240.2939
01/05/2019,35,81.49961,81.49961,237.286
01/05/2019,36,78.5,78.5,182.741
01/05/2019,37,39,39,103.7852
01/05/2019,38,78.5,78.5,133.5996
01/05/2019,39,78.5,78.5,93.6991
01/05/2019,40,78,78,64.963
01/05/2019,41,31.4,31.4,-29.9822
01/05/2019,42,31.4,31.4,-99.1804
01/05/2019,43,31.33,31.33,-74.817
01/05/2019,44,31.27,31.27,-270.5835
01/05/2019,45,31.35,31.35,-172.1561
01/05/2019,46,31.35,31.35,-201.7947
01/05/2019,47,31.37,31.37,-82.3518
01/05/2019,48,49.5,49.5,71.8178
02/05/2019,1,49.5,49.5,140.981
02/05/2019,2,49.5,49.5,74.0471
02/05/2019,3,31.32,31.32,-70.7903
02/05/2019,4,49.5,49.5,16.6867
02/05/2019,5,31.37,31.37,-15.0965
02/05/2019,6,31.27,31.27,-50.6808
02/05/2019,7,31.3,31.3,-206.2679
02/05/2019,8,31.3,31.3,-359.3989
02/05/2019,9,31.3,31.3,-497.9053
02/05/2019,10,31.1556,31.1556,-303.5035
02/05/2019,11,31,31,-350.5389
02/05/2019,12,31,31,-307.659
02/05/2019,13,31.1,31.1,-471.5045
02/05/2019,14,31.3,31.3,-232.4641
02/05/2019,15,31.3,31.3,-95.2528
02/05/2019,16,31.45,31.45,-15.4578
02/05/2019,17,31.37,31.37,-61.25
02/05/2019,18,31.36,31.36,-38.2445
02/05/2019,19,31.5,31.5,-1.2512
02/05/2019,20,31.5,31.5,-6.1983
02/05/2019,21,31.3,31.3,-63.9151
02/05/2019,22,70.85098,70.85098,216.731
02/05/2019,23,84,84,339.5907
02/05/2019,24,62.5,62.5,273.8167
02/05/2019,25,83.25,83.25,357.1129
02/05/2019,26,65,65,278.2168
02/05/2019,27,65,65,40.3932
02/05/2019,28,31.41,31.41,-149.3674
02/05/2019,29,31.52,31.52,-92.0679
02/05/2019,30,67.5,67.5,129.6756
02/05/2019,31,67.5,67.5,63.2728
02/05/2019,32,67.5,67.5,251.8547
02/05/2019,33,67.5,67.5,54.3525
02/05/2019,34,71.1,71.1,162.6618
02/05/2019,35,34.51,34.51,-4.4293
02/05/2019,36,67.5,67.5,129.7764
02/05/2019,37,67.5,67.5,30.1921
02/05/2019,38,31.7,31.7,-117.8918
02/05/2019,39,67.5,67.5,13.1852
02/05/2019,40,33.57322,33.57322,-2.3678
02/05/2019,41,32.1,32.1,-33.7332
02/05/2019,42,55.86,55.86,45.545
02/05/2019,43,55.86,55.86,170.2741
02/05/2019,44,32.14,32.14,-10.9983
02/05/2019,45,49.5,49.5,58.833
02/05/2019,46,49.5,49.5,108.1685
02/05/2019,47,49.25,49.25,389.7387
02/05/2019,48,49.25,49.25,288.7354
03/05/2019,1,49,49,71.5468
03/05/2019,2,32.1,32.1,-190.8875
03/05/2019,3,32.1,32.1,-306.5983
03/05/2019,4,31.4,31.4,-254.7583
03/05/2019,5,31.65,31.65,-145.496
03/05/2019,6,47.9,47.9,27.7348
03/05/2019,7,49.25,49.25,108.9309
03/05/2019,8,49.25,49.25,116.7499
03/05/2019,9,49.25,49.25,84.4999
03/05/2019,10,47.9,47.9,68.6945
03/05/2019,11,49.25,49.25,131.4554
03/05/2019,12,32.2,32.2,-186.926
03/05/2019,13,32.2,32.2,-193.5234
03/05/2019,14,32.2,32.2,-130.6472
03/05/2019,15,69.5,69.5,267.6762
03/05/2019,16,72,72,331.7863
03/05/2019,17,75,75,501.9591
03/05/2019,18,75,75,420.8337
03/05/2019,19,75,75,392.2718
03/05/2019,20,75,75,367.3129
03/05/2019,21,69.5,69.5,246.3192
03/05/2019,22,69.5,69.5,250.4005
03/05/2019,23,68,68,186.962
03/05/2019,24,68,68,83.1931
03/05/2019,25,68,68,219.7975
03/05/2019,26,65,65,231.4271
03/05/2019,27,52.5,52.5,199.0159
03/05/2019,28,52,52,63.6193
03/05/2019,29,52,52,179.4059
03/05/2019,30,51,51,161.7719
03/05/2019,31,51,51,311.4139
03/05/2019,32,51,51,196.73
03/05/2019,33,51,51,263.3376
03/05/2019,34,52,52,212.7027
03/05/2019,35,32.79793,32.79793,2.394
03/05/2019,36,36.8,36.8,5.7615
03/05/2019,37,32.22,32.22,-20.9817
03/05/2019,38,32.22,32.22,-9.5652
03/05/2019,39,59,59,163.7356
03/05/2019,40,59,59,386.4627
03/05/2019,41,59,59,203.5049
03/05/2019,42,51,51,35.1511
03/05/2019,43,32.22,32.22,-23.5128
03/05/2019,44,31.7,31.7,-280.6368
03/05/2019,45,50.95,50.95,.1636
03/05/2019,46,51,51,47.0266
03/05/2019,47,32.69,32.69,-41.2632
03/05/2019,48,31.96,31.96,-371.9329
04/05/2019,1,30.18,30.18,-389.2835
04/05/2019,2,52.4,52.4,24.2158
04/05/2019,3,57.5,57.5,86.466
04/05/2019,4,30,30,-63.2917
04/05/2019,5,28.59004,28.59004,-125.608
04/05/2019,6,28.59004,28.59004,-109.6479
04/05/2019,7,57.5,57.5,80.7514
04/05/2019,8,28.65004,28.65004,-132.2228
04/05/2019,9,26.12,26.12,-341.6213
04/05/2019,10,27,27,-261.2213
04/05/2019,11,28.05,28.05,-170.395
04/05/2019,12,26.7,26.7,-389.8834
04/05/2019,13,30.56,30.56,-274.9716
04/05/2019,14,33.67,33.67,-93.1211
04/05/2019,15,37.19,37.19,-15.8829
04/05/2019,16,29,29,-352.2013
04/05/2019,17,28,28,-714.9085
04/05/2019,18,28,28,-784.029
04/05/2019,19,28,28,-866.5541
04/05/2019,20,28,28,-791.6416
04/05/2019,21,29,29,-765.1443
04/05/2019,22,29,29,-595.3366
04/05/2019,23,30,30,-263.0422
04/05/2019,24,52.5,52.5,138.9391
04/05/2019,25,52.5,52.5,238.1988
04/05/2019,26,30.36,30.36,-47.6943
04/05/2019,27,27.9,27.9,-155.605
04/05/2019,28,28.63,28.63,-94.6625
04/05/2019,29,50,50,8.712
04/05/2019,30,29.51,29.51,-.539
04/05/2019,31,26,26,-270.436
04/05/2019,32,26,26,-449.8241
04/05/2019,33,16,16,-663.7358
04/05/2019,34,24.41008,24.41008,-442.856
04/05/2019,35,26,26,-407.4526
04/05/2019,36,26,26,-466.5385
04/05/2019,37,27,27,-218.2632
04/05/2019,38,58,58,79.6024
04/05/2019,39,32.76,32.76,-6.5694
04/05/2019,40,65,65,45.8552
04/05/2019,41,27.15,27.15,-276.4524
04/05/2019,42,65,65,15.633
04/05/2019,43,65,65,78.8391
04/05/2019,44,30.22,30.22,-111.0354
04/05/2019,45,31.8,31.8,-5.075
04/05/2019,46,31.8,31.8,-44.0006
04/05/2019,47,55.5,55.5,389.7349
04/05/2019,48,55,55,293.9615
05/05/2019,1,26.03,26.03,-84.8626
05/05/2019,2,26.04,26.04,-.7981
05/05/2019,3,26.04,26.04,-31.1572
05/05/2019,4,52.5,52.5,139.3356
05/05/2019,5,52.88,52.88,108.5149
05/05/2019,6,51.9,51.9,45.7704
05/05/2019,7,55,55,101.395
05/05/2019,8,55,55,71.4056
05/05/2019,9,55,55,227.651
05/05/2019,10,55,55,300.35
05/05/2019,11,55,55,251.128
05/05/2019,12,55,55,101.5929
05/05/2019,13,51.5,51.5,70.6714
05/05/2019,14,26,26,-145.9958
05/05/2019,15,55,55,46.7344
05/05/2019,16,56.5,56.5,341.6533
