,local_datetime,recordType,bmUnitID,bMUnitType,leadPartyName,ngcBMUnitName,settlementDate,settlementPeriod,timeFrom,pnLevelFrom,timeTo,pnLevelTo,activeFlag,qpnLevelFrom,qpnLevelTo,melLevelFrom,melLevelTo,milLevelFrom,milLevelTo,bidOfferAcceptanceNumber,acceptanceTime,deemedBidOfferFlag,soFlag,storProviderFlag,rrInstructionFlag,rrScheduleFlag,bidOfferLevelFrom,bidOfferLevelTo
2780,2022-03-19 13:00:00+00:00,QPN,T_RRWW-1,T,RWE Renewables UK Robin Rigg,RRWW-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2781,2022-03-19 13:00:00+00:00,QPN,T_RUGGT-6,T,Rugeley Power Generation Ltd,RUGGT-6,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2782,2022-03-19 13:00:00+00:00,QPN,T_RUGGT-7,T,Rugeley Power Generation Ltd,RUGGT-7,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2783,2022-03-19 13:00:00+00:00,QPN,T_RUGPS-6,T,Rugeley Power Generation Ltd,RUGPS-6,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2784,2022-03-19 13:00:00+00:00,QPN,T_RUGPS-7,T,Rugeley Power Generation Ltd,RUGPS-7,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2785,2022-03-19 13:00:00+00:00,QPN,T_RYHPS-1,T,VPI Power Limited,RYHPS-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2786,2022-03-19 13:00:00+00:00,QPN,T_SACOD-1,T,EDF Energy Customers Ltd,SACOD-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2787,2022-03-19 13:00:00+00:00,QPN,T_SANQW-1,T,SANQUHAR CWCL,SANQW-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2788,2022-03-19 13:00:00+00:00,QPN,T_SCCL-1,T,SCCL,SCCL-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2789,2022-03-19 13:00:00+00:00,QPN,T_SCCL-2,T,SCCL,SCCL-2,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2790,2022-03-19 13:00:00+00:00,QPN,T_SCCL-3,T,SCCL,SCCL-3,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2791,2022-03-19 13:00:00+00:00,QPN,T_SCCL-4,T,SCCL,SCCLD-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2792,2022-03-19 13:00:00+00:00,QPN,T_SEAB-1,T,Seabank Power Limited,SEAB-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2793,2022-03-19 13:00:00+00:00,QPN,T_SEAB-2,T,Seabank Power Limited,SEAB-2,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2794,2022-03-19 13:00:00+00:00,QPN,T_SEEL-1,T,Spalding Energy Expansion Ltd,SEEL-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2795,2022-03-19 13:00:00+00:00,QPN,T_SFGSD-1,T,ENGIE Power Limited,SFGSD-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2796,2022-03-19 13:00:00+00:00,QPN,T_SFGSD-2,T,ENGIE Power Limited,SFGSD-2,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2797,2022-03-19 13:00:00+00:00,QPN,T_SHBA-1,T,EP UK INVESTMENTS LIMITED,SHBA-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2798,2022-03-19 13:00:00+00:00,QPN,T_SHBA-2,T,EP UK INVESTMENTS LIMITED,SHBA-2,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2799,2022-03-19 13:00:00+00:00,QPN,T_SHRSW-1,T,Scira Offshore Energy Limited,SHRSO-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2800,2022-03-19 13:00:00+00:00,QPN,T_SHRSW-2,T,Scira Offshore Energy Limited,SHRSO-2,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2801,2022-03-19 13:00:00+00:00,QPN,T_SIZB-1,T,EDF Energy Nuclear Generation,SIZB-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2802,2022-03-19 13:00:00+00:00,QPN,T_SIZB-2,T,EDF Energy Nuclear Generation,SIZB-2,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2803,2022-03-19 13:00:00+00:00,QPN,T_SLOY-2,T,SSE Generation Ltd,SLOY-2,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2804,2022-03-19 13:00:00+00:00,QPN,T_SLOY-3,T,SSE Generation Ltd,SLOY-3,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2805,2022-03-19 13:00:00+00:00,QPN,T_SPLN-1,T,Spalding Energy Company Ltd,SPLN-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2806,2022-03-19 13:00:00+00:00,QPN,T_STAY-1,T,RWE Generation UK plc,STAY-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2807,2022-03-19 13:00:00+00:00,QPN,T_STAY-2,T,RWE Generation UK plc,STAY-2,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2808,2022-03-19 13:00:00+00:00,QPN,T_STAY-3,T,RWE Generation UK plc,STAY-3,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2809,2022-03-19 13:00:00+00:00,QPN,T_STAY-4,T,RWE Generation UK plc,STAY-4,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2810,2022-03-19 13:00:00+00:00,QPN,T_STFERGD-1,T,SSE Energy Supply Limited,SFERD-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2811,2022-03-19 13:00:00+00:00,QPN,T_STLGW-1,T,Stronelairg Windfarm Limited,STLGW-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2812,2022-03-19 13:00:00+00:00,QPN,T_STLGW-2,T,Stronelairg Windfarm Limited,STLGW-2,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2813,2022-03-19 13:00:00+00:00,QPN,T_STLGW-3,T,Stronelairg Windfarm Limited,STLGW-3,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2814,2022-03-19 13:00:00+00:00,QPN,T_STRNW-1,T,Strathy Wind Farm Limited,STRNW-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2815,2022-03-19 13:00:00+00:00,QPN,T_SUTB-1,T,SUTTON BRIDGE POWER GENERATION,SUTB-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2816,2022-03-19 13:00:00+00:00,QPN,T_SVRP-10,T,Severn Power Limited,SVRP-10,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2817,2022-03-19 13:00:00+00:00,QPN,T_SVRP-20,T,Severn Power Limited,SVRP-20,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2818,2022-03-19 13:00:00+00:00,QPN,T_TDBNW-1,T,SSE Generation Ltd,TDBNW-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2819,2022-03-19 13:00:00+00:00,QPN,T_THNTO-1,T,Thanet Offshore Wind Limited,THNTO-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2820,2022-03-19 13:00:00+00:00,QPN,T_THNTO-2,T,Thanet Offshore Wind Limited,THNTO-2,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2821,2022-03-19 13:00:00+00:00,QPN,T_TINSD-1,T,Npower Commercial Gas Limited,TINSD-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2822,2022-03-19 13:00:00+00:00,QPN,T_TKNEW-1,T,Triton Knoll Offshore Wind,TKNEW-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2823,2022-03-19 13:00:00+00:00,QPN,T_TKNWW-1,T,Triton Knoll Offshore Wind,TKNWW-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2824,2022-03-19 13:00:00+00:00,QPN,T_TODSD-1,T,Drax Energy Solutions Limited,TODSD-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2825,2022-03-19 13:00:00+00:00,QPN,T_TORN-1,T,EDF Energy Nuclear Generation,TORN-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2826,2022-03-19 13:00:00+00:00,QPN,T_TORN-2,T,EDF Energy Nuclear Generation,TORN-2,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2827,2022-03-19 13:00:00+00:00,QPN,T_TORN-D,T,EDF Energy Nuclear Generation,TORND-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2828,2022-03-19 13:00:00+00:00,QPN,T_TRLGW-1,T,Smartestenergy Limited,TRLGW-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2829,2022-03-19 13:00:00+00:00,QPN,T_TSREP-1,T,MGT TEESSIDE LTD.,TSREP-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2830,2022-03-19 13:00:00+00:00,QPN,T_TWSHW-1,T,Twentyshilling Limited,TWSHW-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2831,2022-03-19 13:00:00+00:00,QPN,T_USKM-13,T,SIMEC Uskmouth Power Limited,USKM-13,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2832,2022-03-19 13:00:00+00:00,QPN,T_USKM-14,T,Marble Power Limited,USKM-14,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2833,2022-03-19 13:00:00+00:00,QPN,T_USKM-15,T,Marble Power Limited,USKM-15,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2834,2022-03-19 13:00:00+00:00,QPN,T_WBUGT-1,T,EDF Energy (Thermal Generation,WBUGT-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2835,2022-03-19 13:00:00+00:00,QPN,T_WBUGT-4,T,EDF Energy (Thermal Generation,WBUGT-4,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2836,2022-03-19 13:00:00+00:00,QPN,T_WBUPS-1,T,EDF Energy (Thermal Generation,WBUPS-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2837,2022-03-19 13:00:00+00:00,QPN,T_WBUPS-2,T,EDF Energy (Thermal Generation,WBUPS-2,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2838,2022-03-19 13:00:00+00:00,QPN,T_WBUPS-3,T,EDF Energy (Thermal Generation,WBUPS-3,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2839,2022-03-19 13:00:00+00:00,QPN,T_WBUPS-4,T,EDF Energy (Thermal Generation,WBUPS-4,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2840,2022-03-19 13:00:00+00:00,QPN,T_WBURB-1,T,West Burton B Limited,WBURB-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2841,2022-03-19 13:00:00+00:00,QPN,T_WBURB-2,T,West Burton B Limited,WBURB-2,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2842,2022-03-19 13:00:00+00:00,QPN,T_WBURB-3,T,West Burton B Limited,WBURB-3,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2843,2022-03-19 13:00:00+00:00,QPN,T_WBURB-41,T,West Burton B Limited,WBURB-41,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2844,2022-03-19 13:00:00+00:00,QPN,T_WBURB-43,T,West Burton B Limited,WBURB-43,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2845,2022-03-19 13:00:00+00:00,QPN,T_WDNSO-1,T,Morecambe Wind Limited,WDNSO-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2846,2022-03-19 13:00:00+00:00,QPN,T_WDNSO-2,T,Morecambe Wind Limited,WDNSO-2,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2847,2022-03-19 13:00:00+00:00,QPN,T_WDRGW-1,T,Windy Rig Wind Farm Limited,WDRGW-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2848,2022-03-19 13:00:00+00:00,QPN,T_WHIHW-1,T,Whiteside Hill,WHIHW-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2849,2022-03-19 13:00:00+00:00,QPN,T_WHILW-1,T,SP Renewables (UK) Limited,WHILW-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2850,2022-03-19 13:00:00+00:00,QPN,T_WHILW-2,T,SP Renewables (UK) Limited,WHILW-2,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2851,2022-03-19 13:00:00+00:00,QPN,T_WHLWB-1,T,SP Renewables (UK) Limited,WHLWB-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2852,2022-03-19 13:00:00+00:00,QPN,T_WILCT-1,T,SembCorp Utilities (UK) Ltd,WILCT-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,-60.000,-60.000,,,,,,,,,,,,,
2853,2022-03-19 13:00:00+00:00,QPN,T_WISTW-2,T,BROCKLOCH RIG WINDFARM LTD,WISTW-2,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2854,2022-03-19 13:00:00+00:00,QPN,T_WLNYO-2,T,Walney Offshore Windfarms Ltd,WLNYO-2,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2855,2022-03-19 13:00:00+00:00,QPN,T_WLNYO-3,T,Walney Extension Ltd,WLNYO-3,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2856,2022-03-19 13:00:00+00:00,QPN,T_WLNYO-4,T,Walney Extension Ltd,WLNYO-4,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2857,2022-03-19 13:00:00+00:00,QPN,T_WLNYW-1,T,Walney Offshore Windfarms Ltd,WLNYW-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2858,2022-03-19 13:00:00+00:00,QPN,T_WTMSO-1,T,Westermost Rough Limited,WTMSO-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2859,2022-03-19 13:00:00+00:00,QPN,T_WYLF-1,T,NDA,WYLF-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2860,2022-03-19 13:00:00+00:00,QPN,T_WYLF-2,T,NDA,WYLF-2,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2861,2022-03-19 13:00:00+00:00,QPN,T_WYLF-3,T,NDA,WYLF-3,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2862,2022-03-19 13:00:00+00:00,QPN,T_WYLF-4,T,NDA,WYLF-4,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2863,2022-03-19 13:00:00+00:00,QPN,T__KYELT003,T,AXPO UK LIMITED,TRMFD-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2864,2022-03-19 13:00:00+00:00,QPN,T__MYELT001,T,Marble Power Limited,RHAMD-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2865,2022-03-19 13:00:00+00:00,QPN,V__AENEL001,V,Enel X UK Limited,AG-ENX00A,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2866,2022-03-19 13:00:00+00:00,QPN,V__BADEL001,V,Adela Energy Ltd,AG-ADL00B,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2867,2022-03-19 13:00:00+00:00,QPN,V__BCEND002,V,Centrica Business Solutions UK,AG-CBS04B,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2868,2022-03-19 13:00:00+00:00,QPN,V__BEROV001,V,Erova Energy Limited,ERV00B,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2869,2022-03-19 13:00:00+00:00,QPN,V__BFLEX002,V,Flexitricity Limited,AG-FLX08B,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2870,2022-03-19 13:00:00+00:00,QPN,V__BGAZP001,V,GAZPROM MARKETING & TRADING LD,AG-GZP06B,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2871,2022-03-19 13:00:00+00:00,QPN,V__BGBLO001,V,GridBeyond Limited,AG-GBL01B,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2872,2022-03-19 13:00:00+00:00,QPN,V__EADEL001,V,Adela Energy Ltd,AG-ADL03E,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2873,2022-03-19 13:00:00+00:00,QPN,V__EFLEX001,V,Flexitricity Limited,AG-FLX04E,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2874,2022-03-19 13:00:00+00:00,QPN,V__EGAZP001,V,GAZPROM MARKETING & TRADING LD,AG-GZP05E,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2875,2022-03-19 13:00:00+00:00,QPN,V__GADEL001,V,Adela Energy Ltd,AG-ADL02G,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2876,2022-03-19 13:00:00+00:00,QPN,V__GGAZP001,V,GAZPROM MARKETING & TRADING LD,AG-GZP07G,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2877,2022-03-19 13:00:00+00:00,QPN,V__GHABI001,V,Habitat Energy Limited,AG-HEL00G,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2878,2022-03-19 13:00:00+00:00,QPN,V__HADEL001,V,Adela Energy Ltd,AG-ADL04H,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2879,2022-03-19 13:00:00+00:00,QPN,V__HADEL002,V,Adela Energy Ltd,AG-ADL05H,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2880,2022-03-19 13:00:00+00:00,QPN,V__HHABI001,V,Habitat Energy Limited,AG-HEL01H,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2881,2022-03-19 13:00:00+00:00,QPN,V__KGAZP001,V,GAZPROM MARKETING & TRADING LD,AG-GZP03K,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2882,2022-03-19 13:00:00+00:00,QPN,V__KGAZP002,V,GAZPROM MARKETING & TRADING LD,AG-GZP04K,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2883,2022-03-19 13:00:00+00:00,QPN,V__LCEND001,V,Centrica Business Solutions UK,AG-CBS02L,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2884,2022-03-19 13:00:00+00:00,QPN,V__LFLEX001,V,Flexitricity Limited,AG-FLX00L,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2885,2022-03-19 13:00:00+00:00,QPN,V__MADEL001,V,Adela Energy Ltd,AG-ADL01M,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2886,2022-03-19 13:00:00+00:00,QPN,V__MCEND002,V,Centrica Business Solutions UK,CBSDIS03M,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2887,2022-03-19 13:00:00+00:00,QPN,V__MEROV001,V,Erova Energy Limited,AG-ERV01M,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2888,2022-03-19 13:00:00+00:00,QPN,V__MFLEX001,V,Flexitricity Limited,AG-FLX06M,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2889,2022-03-19 13:00:00+00:00,QPN,V__MGAZP001,V,GAZPROM MARKETING & TRADING LD,AG-GZP08M,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2890,2022-03-19 13:00:00+00:00,QPN,V__NFLEX001,V,Flexitricity Limited,AG-FLX02N,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2891,2022-03-19 13:00:00+00:00,QPN,V__NFLEX002,V,Flexitricity Limited,AG-FLX07N,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2892,2022-03-19 13:00:00+00:00,QPN,V__PFLEX001,V,Flexitricity Limited,AG-FLX01P,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,0.000,0.000,,,,,,,,,,,,,
2893,2022-03-19 13:00:00+00:00,MEL,2__AANGE001,S,Limejump Energy Limited,AG-ALIM02,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,0.000,0.000,,,,,,,,,,,
2894,2022-03-19 13:00:00+00:00,MEL,2__AANGE002,S,Limejump Energy Limited,AG-ALIM03,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,0.000,0.000,,,,,,,,,,,
2895,2022-03-19 13:00:00+00:00,MEL,2__ABGAS000,G,British Gas Trading Ltd,EAS-BGS01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,0.000,0.000,,,,,,,,,,,
2896,2022-03-19 13:00:00+00:00,MEL,2__ABIZZ000,G,British Gas Trading Ltd,EAS-BIZ01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,0.000,0.000,,,,,,,,,,,
2897,2022-03-19 13:00:00+00:00,MEL,2__ACNDL001,S,NEAS Energy Ltd.,PETDG-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,48.000,48.000,,,,,,,,,,,
